time [s]    Te [K]    Ta [K]    Energ_dens_at    energ_dens_e    n [m^-3]    Etot [m^-2]
 0.1314E-10   1182.200   1074.617       0.608      0.019     0.34848997E+27    13556.140378652
 0.1315E-10   1182.085   1074.630       0.608      0.019     0.34834660E+27    13556.140378606
 0.1316E-10   1181.971   1074.644       0.608      0.019     0.34820341E+27    13556.140378587
 0.1317E-10   1181.856   1074.658       0.608      0.019     0.34806042E+27    13556.140378553
 0.1318E-10   1181.742   1074.671       0.608      0.019     0.34791761E+27    13556.140378521
 0.1319E-10   1181.628   1074.685       0.608      0.019     0.34777499E+27    13556.140378484
 0.1320E-10   1181.515   1074.698       0.608      0.019     0.34763255E+27    13556.140378440
 0.1321E-10   1181.401   1074.712       0.608      0.019     0.34749031E+27    13556.140378403
 0.1322E-10   1181.288   1074.725       0.608      0.019     0.34734824E+27    13556.140378363
 0.1323E-10   1181.175   1074.739       0.608      0.019     0.34720637E+27    13556.140378337
 0.1324E-10   1181.062   1074.752       0.608      0.019     0.34706468E+27    13556.140378307
 0.1325E-10   1180.950   1074.766       0.608      0.019     0.34692318E+27    13556.140378256
 0.1326E-10   1180.838   1074.779       0.608      0.019     0.34678186E+27    13556.140378227
 0.1327E-10   1180.726   1074.793       0.608      0.019     0.34664073E+27    13556.140378189
 0.1328E-10   1180.614   1074.806       0.608      0.019     0.34649977E+27    13556.140378158
 0.1329E-10   1180.503   1074.819       0.608      0.019     0.34635901E+27    13556.140378109
 0.1330E-10   1180.391   1074.833       0.608      0.019     0.34621843E+27    13556.140378089
 0.1331E-10   1180.280   1074.846       0.608      0.019     0.34607802E+27    13556.140378059
 0.1332E-10   1180.169   1074.859       0.608      0.019     0.34593781E+27    13556.140378018
 0.1333E-10   1180.059   1074.873       0.608      0.019     0.34579777E+27    13556.140377988
 0.1334E-10   1179.948   1074.886       0.608      0.019     0.34565792E+27    13556.140377955
 0.1335E-10   1179.838   1074.899       0.608      0.019     0.34551824E+27    13556.140377912
 0.1336E-10   1179.728   1074.912       0.608      0.019     0.34537875E+27    13556.140377869
 0.1337E-10   1179.619   1074.925       0.608      0.019     0.34523944E+27    13556.140377831
 0.1338E-10   1179.509   1074.939       0.608      0.019     0.34510031E+27    13556.140377802
 0.1339E-10   1179.400   1074.952       0.608      0.019     0.34496136E+27    13556.140377778
 0.1340E-10   1179.291   1074.965       0.608      0.019     0.34482259E+27    13556.140377742
 0.1341E-10   1179.182   1074.978       0.608      0.019     0.34468399E+27    13556.140377708
 0.1342E-10   1179.073   1074.991       0.608      0.019     0.34454558E+27    13556.140377675
 0.1343E-10   1178.965   1075.004       0.608      0.019     0.34440734E+27    13556.140377642
 0.1344E-10   1178.857   1075.017       0.608      0.019     0.34426928E+27    13556.140377595
 0.1345E-10   1178.749   1075.030       0.608      0.019     0.34413140E+27    13556.140377563
 0.1346E-10   1178.641   1075.043       0.608      0.019     0.34399370E+27    13556.140377538
 0.1347E-10   1178.534   1075.056       0.608      0.019     0.34385617E+27    13556.140377497
 0.1348E-10   1178.426   1075.069       0.608      0.019     0.34371882E+27    13556.140377463
 0.1349E-10   1178.319   1075.082       0.608      0.019     0.34358164E+27    13556.140377435
 0.1350E-10   1178.213   1075.095       0.608      0.019     0.34344464E+27    13556.140377405
 0.1351E-10   1178.106   1075.108       0.608      0.019     0.34330782E+27    13556.140377360
 0.1352E-10   1178.000   1075.120       0.608      0.019     0.34317117E+27    13556.140377323
 0.1353E-10   1177.893   1075.133       0.608      0.019     0.34303469E+27    13556.140377305
 0.1354E-10   1177.787   1075.146       0.608      0.019     0.34289839E+27    13556.140377277
 0.1355E-10   1177.682   1075.159       0.608      0.019     0.34276227E+27    13556.140377244
 0.1356E-10   1177.576   1075.171       0.608      0.019     0.34262631E+27    13556.140377179
 0.1357E-10   1177.471   1075.184       0.608      0.019     0.34249053E+27    13556.140377177
 0.1358E-10   1177.366   1075.197       0.608      0.019     0.34235492E+27    13556.140377132
 0.1359E-10   1177.261   1075.210       0.608      0.019     0.34221949E+27    13556.140377091
 0.1360E-10   1177.156   1075.222       0.608      0.019     0.34208422E+27    13556.140377061
 0.1361E-10   1177.052   1075.235       0.608      0.019     0.34194913E+27    13556.140377033
 0.1362E-10   1176.947   1075.248       0.608      0.019     0.34181421E+27    13556.140377015
 0.1363E-10   1176.843   1075.260       0.608      0.018     0.34167946E+27    13556.140376971
 0.1364E-10   1176.739   1075.273       0.608      0.018     0.34154488E+27    13556.140376939
 0.1365E-10   1176.636   1075.285       0.608      0.018     0.34141047E+27    13556.140376902
 0.1366E-10   1176.532   1075.298       0.608      0.018     0.34127623E+27    13556.140376874
 0.1367E-10   1176.429   1075.310       0.608      0.018     0.34114216E+27    13556.140376826
 0.1368E-10   1176.326   1075.323       0.608      0.018     0.34100825E+27    13556.140376804
 0.1369E-10   1176.223   1075.335       0.608      0.018     0.34087452E+27    13556.140376771
 0.1370E-10   1176.120   1075.348       0.608      0.018     0.34074096E+27    13556.140376746
 0.1371E-10   1176.018   1075.360       0.608      0.018     0.34060756E+27    13556.140376697
 0.1372E-10   1175.916   1075.373       0.608      0.018     0.34047433E+27    13556.140376677
 0.1373E-10   1175.814   1075.385       0.608      0.018     0.34034127E+27    13556.140376651
 0.1374E-10   1175.712   1075.397       0.608      0.018     0.34020837E+27    13556.140376615
 0.1375E-10   1175.610   1075.410       0.608      0.018     0.34007565E+27    13556.140376575
 0.1376E-10   1175.509   1075.422       0.608      0.018     0.33994308E+27    13556.140376548
 0.1377E-10   1175.408   1075.434       0.608      0.018     0.33981069E+27    13556.140376527
 0.1378E-10   1175.307   1075.447       0.608      0.018     0.33967846E+27    13556.140376486
 0.1379E-10   1175.206   1075.459       0.608      0.018     0.33954639E+27    13556.140376441
 0.1380E-10   1175.105   1075.471       0.608      0.018     0.33941449E+27    13556.140376418
 0.1381E-10   1175.005   1075.484       0.608      0.018     0.33928275E+27    13556.140376392
 0.1382E-10   1174.905   1075.496       0.608      0.018     0.33915118E+27    13556.140376360
 0.1383E-10   1174.805   1075.508       0.608      0.018     0.33901977E+27    13556.140376328
 0.1384E-10   1174.705   1075.520       0.608      0.018     0.33888853E+27    13556.140376292
 0.1385E-10   1174.605   1075.532       0.608      0.018     0.33875745E+27    13556.140376272
 0.1386E-10   1174.506   1075.544       0.608      0.018     0.33862653E+27    13556.140376238
 0.1387E-10   1174.406   1075.556       0.608      0.018     0.33849577E+27    13556.140376197
 0.1388E-10   1174.307   1075.569       0.608      0.018     0.33836518E+27    13556.140376170
 0.1389E-10   1174.209   1075.581       0.608      0.018     0.33823475E+27    13556.140376130
 0.1390E-10   1174.110   1075.593       0.608      0.018     0.33810448E+27    13556.140376106
 0.1391E-10   1174.011   1075.605       0.608      0.018     0.33797437E+27    13556.140376071
 0.1392E-10   1173.913   1075.617       0.608      0.018     0.33784442E+27    13556.140376040
 0.1393E-10   1173.815   1075.629       0.608      0.018     0.33771463E+27    13556.140376021
 0.1394E-10   1173.717   1075.641       0.608      0.018     0.33758501E+27    13556.140375983
 0.1395E-10   1173.619   1075.653       0.609      0.018     0.33745554E+27    13556.140375957
 0.1396E-10   1173.522   1075.665       0.609      0.018     0.33732623E+27    13556.140375917
 0.1397E-10   1173.425   1075.676       0.609      0.018     0.33719708E+27    13556.140375882
 0.1398E-10   1173.328   1075.688       0.609      0.018     0.33706809E+27    13556.140375850
 0.1399E-10   1173.231   1075.700       0.609      0.018     0.33693926E+27    13556.140375828
 0.1400E-10   1173.134   1075.712       0.609      0.018     0.33681058E+27    13556.140375793
 0.1401E-10   1173.037   1075.724       0.609      0.018     0.33668207E+27    13556.140375780
 0.1402E-10   1172.941   1075.736       0.609      0.018     0.33655371E+27    13556.140375740
 0.1403E-10   1172.845   1075.748       0.609      0.018     0.33642551E+27    13556.140375713
 0.1404E-10   1172.749   1075.759       0.609      0.018     0.33629747E+27    13556.140375673
 0.1405E-10   1172.653   1075.771       0.609      0.018     0.33616958E+27    13556.140375638
 0.1406E-10   1172.557   1075.783       0.609      0.018     0.33604185E+27    13556.140375618
 0.1407E-10   1172.462   1075.795       0.609      0.018     0.33591427E+27    13556.140375588
 0.1408E-10   1172.366   1075.806       0.609      0.018     0.33578686E+27    13556.140375546
 0.1409E-10   1172.271   1075.818       0.609      0.018     0.33565959E+27    13556.140375532
 0.1410E-10   1172.176   1075.830       0.609      0.018     0.33553248E+27    13556.140375496
 0.1411E-10   1172.082   1075.841       0.609      0.018     0.33540553E+27    13556.140375466
 0.1412E-10   1171.987   1075.853       0.609      0.018     0.33527873E+27    13556.140375430
 0.1413E-10   1171.893   1075.864       0.609      0.018     0.33515209E+27    13556.140375411
 0.1414E-10   1171.799   1075.876       0.609      0.018     0.33502559E+27    13556.140375382
 0.1415E-10   1171.705   1075.888       0.609      0.018     0.33489926E+27    13556.140375345
 0.1416E-10   1171.611   1075.899       0.609      0.018     0.33477307E+27    13556.140375311
 0.1417E-10   1171.517   1075.911       0.609      0.018     0.33464704E+27    13556.140375285
 0.1418E-10   1171.424   1075.922       0.609      0.018     0.33452116E+27    13556.140375257
 0.1419E-10   1171.330   1075.934       0.609      0.018     0.33439543E+27    13556.140375228
 0.1420E-10   1171.237   1075.945       0.609      0.018     0.33426986E+27    13556.140375202
 0.1421E-10   1171.144   1075.957       0.609      0.018     0.33414444E+27    13556.140375171
 0.1422E-10   1171.052   1075.968       0.609      0.018     0.33401916E+27    13556.140375146
 0.1423E-10   1170.959   1075.979       0.609      0.018     0.33389404E+27    13556.140375110
 0.1424E-10   1170.867   1075.991       0.609      0.018     0.33376907E+27    13556.140375083
 0.1425E-10   1170.774   1076.002       0.609      0.018     0.33364425E+27    13556.140375050
 0.1426E-10   1170.682   1076.014       0.609      0.018     0.33351958E+27    13556.140375020
 0.1427E-10   1170.591   1076.025       0.609      0.018     0.33339506E+27    13556.140374992
 0.1428E-10   1170.499   1076.036       0.609      0.018     0.33327069E+27    13556.140374972
 0.1429E-10   1170.407   1076.047       0.609      0.018     0.33314647E+27    13556.140374937
 0.1430E-10   1170.316   1076.059       0.609      0.018     0.33302240E+27    13556.140374914
 0.1431E-10   1170.225   1076.070       0.609      0.018     0.33289848E+27    13556.140374889
 0.1432E-10   1170.134   1076.081       0.609      0.018     0.33277470E+27    13556.140374853
 0.1433E-10   1170.043   1076.093       0.609      0.018     0.33265108E+27    13556.140374821
 0.1434E-10   1169.952   1076.104       0.609      0.018     0.33252760E+27    13556.140374783
 0.1435E-10   1169.862   1076.115       0.609      0.018     0.33240427E+27    13556.140374758
 0.1436E-10   1169.771   1076.126       0.609      0.018     0.33228108E+27    13556.140374733
 0.1437E-10   1169.681   1076.137       0.609      0.018     0.33215804E+27    13556.140374717
 0.1438E-10   1169.591   1076.148       0.609      0.018     0.33203515E+27    13556.140374681
 0.1439E-10   1169.501   1076.160       0.609      0.018     0.33191241E+27    13556.140374654
 0.1440E-10   1169.412   1076.171       0.609      0.018     0.33178981E+27    13556.140374624
 0.1441E-10   1169.322   1076.182       0.609      0.018     0.33166736E+27    13556.140374589
 0.1442E-10   1169.233   1076.193       0.609      0.018     0.33154505E+27    13556.140374556
 0.1443E-10   1169.144   1076.204       0.609      0.018     0.33142289E+27    13556.140374527
 0.1444E-10   1169.055   1076.215       0.609      0.018     0.33130087E+27    13556.140374514
 0.1445E-10   1168.966   1076.226       0.609      0.018     0.33117900E+27    13556.140374482
 0.1446E-10   1168.877   1076.237       0.609      0.018     0.33105727E+27    13556.140374449
 0.1447E-10   1168.789   1076.248       0.609      0.018     0.33093569E+27    13556.140374429
 0.1448E-10   1168.700   1076.259       0.609      0.018     0.33081425E+27    13556.140374408
 0.1449E-10   1168.612   1076.270       0.609      0.018     0.33069295E+27    13556.140374372
 0.1450E-10   1168.524   1076.281       0.609      0.018     0.33057180E+27    13556.140374334
 0.1451E-10   1168.436   1076.292       0.609      0.018     0.33045079E+27    13556.140374310
 0.1452E-10   1168.349   1076.302       0.609      0.018     0.33032992E+27    13556.140374285
 0.1453E-10   1168.261   1076.313       0.609      0.018     0.33020919E+27    13556.140374263
 0.1454E-10   1168.174   1076.324       0.609      0.018     0.33008861E+27    13556.140374240
 0.1455E-10   1168.087   1076.335       0.609      0.018     0.32996817E+27    13556.140374208
 0.1456E-10   1168.000   1076.346       0.609      0.018     0.32984787E+27    13556.140374173
 0.1457E-10   1167.913   1076.357       0.609      0.018     0.32972771E+27    13556.140374144
 0.1458E-10   1167.826   1076.367       0.609      0.018     0.32960769E+27    13556.140374118
 0.1459E-10   1167.740   1076.378       0.609      0.018     0.32948781E+27    13556.140374094
 0.1460E-10   1167.653   1076.389       0.609      0.018     0.32936808E+27    13556.140374062
 0.1461E-10   1167.567   1076.400       0.609      0.018     0.32924848E+27    13556.140374048
 0.1462E-10   1167.481   1076.410       0.609      0.018     0.32912902E+27    13556.140374017
 0.1463E-10   1167.395   1076.421       0.609      0.018     0.32900971E+27    13556.140373986
